3, 0.000000
4, 0.000000
6, 0.000000
8, 0.000000
10, 0.000000
12, 0.000000
14, 0.003765
16, 0.004385
18, 0.003596
20, 0.004107
22, 0.003784
24, 0.003744
26, 0.003678
28, 0.003589
30, 0.003815
32, 0.004104
34, 0.003761
36, 0.003789
38, 0.004015
40, 0.004047
44, 0.003961
48, 0.000000
50, 0.005062
55, 0.004103
60, 0.004271
70, 0.008572
80, 0.006202
90, 0.005037
100, 0.004687
120, 0.002753
140, 0.005596
160, 0.003006
180, 0.006186
