3, 0.000000
4, 0.000000
6, 0.000000
8, 0.000000
10, 0.000000
12, 0.000954
14, 0.000000
16, 0.000000
18, 0.000000
20, 0.002504
22, 0.000000
24, 0.004550
26, 0.003829
28, 0.000000
30, 0.005270
32, 0.004958
34, 0.010672
36, 0.006689
38, 0.007070
40, 0.007536
44, 0.009802
48, 0.013130
50, 0.012727
52, 0.021638
54, 0.022020
56, 0.014539
58, 0.025902
60, 0.030242
62, 0.023016
64, 0.033647
66, 0.028858
68, 0.024034
70, 0.025333
75, 0.037434
80, 0.044799
85, 0.048623
90, 0.056553
95, 0.062430
100, 0.077714
110, 0.102023
120, 0.122309
130, 0.144600
140, 0.203400
150, 0.219093
160, 0.259338
180, 0.359648
190, 0.397364
200, 0.470622
210, 0.533947
220, 0.604314
230, 0.692009
240, 0.776693
250, 0.873429
260, 0.955552
280, 1.179429
290, 1.282178
300, 1.378778
320, 1.658214
340, 1.969225
360, 2.269535
380, 2.653667
400, 3.033887
450, 4.134822
500, 5.405482
