3, 0.000000
4, 0.000000
6, 0.003228
8, 0.003141
10, 0.003630
12, 0.004627
14, 0.006105
16, 0.010554
18, 0.008689
20, 0.017824
22, 0.015059
24, 0.011704
26, 0.018438
28, 0.030075
30, 0.025065
32, 0.032830
34, 0.033569
36, 0.032833
38, 0.041791
40, 0.042583
44, 0.058939
48, 0.069676
50, 0.074747
52, 0.083157
54, 0.093560
56, 0.104889
58, 0.125241
60, 0.126855
62, 0.130934
64, 0.162134
66, 0.155162
68, 0.172632
70, 0.168579
75, 0.212972
80, 0.256855
85, 0.291142
90, 0.334269
95, 0.379354
100, 0.431240
110, 0.547124
120, 0.666841
130, 0.799585
140, 0.959187
150, 1.153054
160, 1.348355
180, 1.745512
190, 1.992922
200, 2.286067
210, 2.549840
220, 2.876082
230, 3.179823
240, 3.521621
250, 3.561949
260, 3.950780
280, 4.688446
290, 5.177954
300, 5.597377
320, 6.594074
340, 7.541537
360, 3.747327
380, 4.329815
400, 4.943778
450, 6.523769
500, 3.695919
