3, 0.007252
4, 0.004201
6, 0.004228
8, 0.003791
10, 0.003922
12, 0.004636
14, 0.004567
16, 0.004479
18, 0.006175
20, 0.007902
22, 0.008901
24, 0.007723
26, 0.007782
28, 0.011560
30, 0.010738
32, 0.008698
34, 0.008010
36, 0.009398
38, 0.012240
40, 0.014855
44, 0.017757
48, 0.017926
50, 0.014506
52, 0.015218
54, 0.019074
56, 0.017856
58, 0.018548
60, 0.020280
62, 0.022310
64, 0.021787
66, 0.020424
68, 0.037526
70, 0.027647
75, 0.025834
80, 0.038355
85, 0.030239
90, 0.038828
95, 0.040668
100, 0.047115
110, 0.066532
120, 0.083183
130, 0.097112
140, 0.108834
150, 0.115060
160, 0.126697
180, 0.172777
190, 0.186463
200, 0.210988
210, 0.239349
220, 0.280893
230, 0.289435
240, 0.317664
250, 0.330603
260, 0.355514
280, 0.449535
290, 0.487470
300, 0.489242
320, 0.642286
340, 0.710904
360, 0.740170
380, 0.810948
400, 0.992939
450, 1.221836
500, 1.652693
