3, 0.000000
4, 0.000000
6, 0.000000
8, 0.000000
10, 0.000000
12, 0.000000
14, 0.000993
16, 0.000000
18, 0.000000
20, 0.001038
22, 0.000000
24, 0.000000
26, 0.000000
28, 0.000000
30, 0.001257
32, 0.000000
34, 0.000000
36, 0.000000
38, 0.000000
40, 0.000000
44, 0.000000
48, 0.000000
50, 0.000000
52, 0.003002
54, 0.000000
56, 0.002984
58, 0.003583
60, 0.000000
62, 0.000000
64, 0.005191
66, 0.005866
68, 0.010183
70, 0.013142
75, 0.013402
80, 0.010445
85, 0.007569
90, 0.011110
95, 0.009219
100, 0.014048
110, 0.011868
120, 0.012357
130, 0.024664
140, 0.017837
150, 0.036052
160, 0.036206
180, 0.045429
190, 0.048849
200, 0.070702
210, 0.070001
220, 0.089300
230, 0.091706
240, 0.105539
250, 0.104603
260, 0.127734
280, 0.142587
290, 0.147610
300, 0.169972
320, 0.203293
340, 0.245161
360, 0.245428
380, 0.286376
400, 0.355122
450, 0.413924
500, 0.555348
