3, 0.002857
4, 0.000000
6, 0.003610
8, 0.005386
10, 0.000000
12, 0.004066
14, 0.022109
16, 0.022558
18, 0.016993
20, 0.019525
22, 0.013000
24, 0.022422
26, 0.051687
28, 0.048837
30, 0.018313
32, 0.026867
34, 0.028739
36, 0.028093
38, 0.053513
40, 0.063591
44, 0.067999
48, 0.070928
50, 0.053493
52, 0.078532
54, 0.094016
56, 0.064381
58, 0.127973
60, 0.177070
62, 0.104306
64, 0.082716
66, 0.122168
68, 0.193719
70, 0.220272
75, 0.175256
80, 0.313246
85, 0.262819
90, 0.369756
95, 0.369389
100, 0.361451
110, 0.379709
120, 0.531803
130, 0.641879
140, 0.816920
150, 0.964080
160, 1.454741
180, 1.528848
190, 1.774773
200, 2.120523
210, 2.681554
220, 3.071177
230, 3.038631
240, 78.097424
250, 4.535741
260, 0.711556
280, 1.472586
290, 0.760293
300, 0.900845
320, 0.721340
340, 0.774785
360, 0.795657
380, 0.770584
400, 0.808476
450, 0.825635
500, 0.776194
