3, 0.000000
4, 0.000000
6, 0.000000
8, 0.000000
10, 0.000000
12, 0.000000
14, 0.000000
16, 0.000000
18, 0.003991
20, 0.000000
22, 0.000000
24, 0.007738
26, 0.000000
28, 0.005680
30, 0.000000
32, 0.004940
34, 0.010162
36, 0.004610
38, 0.018280
40, 0.018625
44, 0.033628
48, 0.052423
50, 0.024233
52, 0.064727
54, 0.063063
56, 0.045452
58, 0.049753
60, 0.051054
62, 0.062441
64, 0.103086
66, 0.080361
68, 0.100350
70, 0.057460
75, 0.087435
80, 0.155857
85, 0.142192
90, 0.249285
95, 0.215869
100, 0.267363
110, 0.327869
120, 0.611943
130, 0.656639
140, 0.873375
150, 1.136937
160, 1.473574
180, 2.505259
190, 2.891516
200, 3.834381
210, 5.606550
220, 6.010089
230, 6.839245
240, 9.180123
250, 12.212423
260, 0.834191
280, 2.381509
290, 2.560659
300, 2.599038
320, 2.450249
340, 2.501741
360, 1.657622
380, 0.880509
400, 0.806176
450, 1.026792
500, 3.262302
