3, 0.000000
4, 0.000000
6, 0.000000
8, 0.001836
10, 0.000000
12, 0.000000
14, 0.002658
16, 0.000000
18, 0.000000
20, 0.002357
22, 0.000000
24, 0.000000
26, 0.000000
28, 0.003147
30, 0.003139
32, 0.003788
34, 0.003470
36, 0.003724
38, 0.003827
40, 0.003885
44, 0.004401
48, 0.004725
50, 0.004857
52, 0.005044
54, 0.002765
56, 0.005786
58, 0.006003
60, 0.006418
62, 0.003714
64, 0.007335
66, 0.003752
68, 0.007826
70, 0.008797
75, 0.009435
80, 0.010276
85, 0.011470
90, 0.012878
95, 0.009168
100, 0.012034
110, 0.014748
120, 0.029451
130, 0.025280
140, 0.049494
150, 0.034557
160, 0.036520
180, 0.062816
190, 0.054773
200, 0.058319
210, 0.061620
220, 0.080977
230, 0.085030
240, 0.090510
250, 0.101785
260, 0.105612
280, 0.124646
290, 0.132688
300, 0.150824
320, 0.158691
340, 0.192786
360, 0.203368
380, 0.220334
400, 0.246909
450, 0.316405
500, 0.421646
