3, 0.000016
4, 0.000021
6, 0.000028
8, 0.000038
10, 0.000054
12, 0.000068
14, 0.000082
16, 0.000101
18, 0.000125
20, 0.000154
22, 0.000189
24, 0.000286
26, 0.000282
28, 0.000309
30, 0.000340
32, 0.000393
34, 0.000804
36, 0.000537
38, 0.000563
40, 0.000610
44, 0.000852
48, 0.001117
50, 0.001210
52, 0.001162
54, 0.001152
56, 0.001856
58, 0.001530
60, 0.001451
62, 0.001532
64, 0.001829
66, 0.001872
68, 0.005156
70, 0.002673
75, 0.002706
80, 0.003133
85, 0.004658
90, 0.004668
95, 0.006000
100, 0.007237
110, 0.010550
120, 0.010230
130, 0.013022
140, 0.015365
150, 0.019133
160, 0.024861
180, 0.036134
190, 0.042786
200, 0.042465
210, 0.045762
220, 0.056756
230, 0.058828
240, 0.066450
250, 0.062158
260, 0.065574
280, 0.091353
290, 0.087025
300, 0.091878
320, 0.117831
340, 0.123968
360, 0.147147
380, 0.194495
400, 0.194120
450, 0.239584
500, 0.292581
