3, 0.000000
4, 0.003126
6, 0.000000
8, 0.000000
10, 0.005786
12, 0.004066
14, 0.000000
16, 0.000000
18, 0.016993
20, 0.014643
22, 0.017333
24, 0.017938
26, 0.015506
28, 0.034186
30, 0.018313
32, 0.016120
34, 0.014369
36, 0.032776
38, 0.068108
40, 0.068483
44, 0.033999
48, 0.050663
50, 0.084698
52, 0.083767
54, 0.094016
56, 0.055796
58, 0.082268
60, 0.172285
62, 0.062583
64, 0.103395
66, 0.112394
68, 0.198562
70, 0.107888
75, 0.184992
80, 0.228719
85, 0.271881
90, 0.317611
95, 0.340975
100, 0.347183
110, 0.486213
120, 0.660322
130, 0.804609
140, 1.120996
150, 1.681535
160, 1.871649
180, 3.593224
190, 4.252512
200, 5.556637
210, 6.745443
220, 10.166508
230, 11.471590
240, 13.381144
250, 19.533642
260, 5.577951
280, 5.191761
290, 5.663576
300, 3.163060
320, 4.205090
340, 5.566980
360, 5.573681
380, 5.695804
400, 5.023226
450, 5.640481
500, 6.049389
