3, 0.000468
4, 0.000688
6, 0.001372
8, 0.002380
10, 0.002807
12, 0.004239
14, 0.014728
16, 0.014986
18, 0.025018
20, 0.022216
22, 0.019883
24, 0.027832
26, 0.047515
28, 0.062011
30, 0.025015
32, 0.030875
34, 0.034697
36, 0.045227
38, 0.090633
40, 0.100418
44, 0.079434
48, 0.090536
50, 0.108251
52, 0.121575
54, 0.147144
56, 0.092160
58, 0.165760
60, 0.266426
62, 0.129244
64, 0.146441
66, 0.188738
68, 0.304918
70, 0.260578
75, 0.285743
80, 0.431025
85, 0.412984
90, 0.543496
95, 0.562682
100, 0.569292
110, 0.723522
120, 0.975781
130, 1.193758
140, 1.634161
150, 2.215820
160, 2.571471
180, 4.494115
190, 5.276502
200, 6.864797
210, 8.367339
220, 11.979251
230, 13.270119
240, 59.601998
250, 22.192093
260, 6.134696
280, 6.085031
290, 6.247718
300, 3.839577
320, 4.771862
340, 6.182000
360, 6.199730
380, 6.296392
400, 5.654713
450, 6.294322
500, 6.648778
