3, 0.000037
4, 0.000040
6, 0.000068
8, 0.000109
10, 0.000158
12, 0.000220
14, 0.000289
16, 0.000388
18, 0.000506
20, 0.000606
22, 0.000693
24, 0.000838
26, 0.000926
28, 0.001118
30, 0.001256
32, 0.001507
34, 0.001645
36, 0.001824
38, 0.001935
40, 0.003198
44, 0.006596
48, 0.006392
50, 0.003379
52, 0.003630
54, 0.003816
56, 0.004206
58, 0.004254
60, 0.004910
62, 0.005135
64, 0.005562
66, 0.006434
68, 0.006380
70, 0.006815
75, 0.008259
80, 0.009674
85, 0.010580
90, 0.013229
95, 0.015956
100, 0.015790
110, 0.019338
120, 0.024427
130, 0.031986
140, 0.037338
150, 0.045455
160, 0.043831
180, 0.063664
190, 0.062586
200, 0.087463
210, 0.080849
220, 0.091910
230, 0.092559
240, 0.103990
250, 0.122921
260, 0.132835
280, 0.135615
290, 0.159318
300, 0.174232
320, 0.201233
340, 0.222761
360, 0.269633
380, 0.270744
400, 0.314219
450, 0.403512
500, 0.499064
