3, 0.000016
4, 0.000015
6, 0.000019
8, 0.000027
10, 0.000035
12, 0.000062
14, 0.000085
16, 0.000074
18, 0.000098
20, 0.000108
22, 0.000186
24, 0.000168
26, 0.000180
28, 0.000339
30, 0.000267
32, 0.000466
34, 0.000326
36, 0.000338
38, 0.000376
40, 0.000462
44, 0.000540
48, 0.000804
50, 0.000682
52, 0.001256
54, 0.000887
56, 0.001478
58, 0.000826
60, 0.000942
62, 0.000984
64, 0.001238
66, 0.001244
68, 0.001273
70, 0.001344
75, 0.001608
80, 0.001799
85, 0.002660
90, 0.003650
95, 0.004924
100, 0.008901
110, 0.007207
120, 0.009489
130, 0.009786
140, 0.010563
150, 0.021684
160, 0.015122
180, 0.025013
190, 0.029207
200, 0.034780
210, 0.040674
220, 0.034387
230, 0.047603
240, 0.059483
250, 0.046644
260, 0.052712
280, 0.099523
290, 0.070869
300, 0.070868
320, 0.101045
340, 0.104491
360, 0.102305
380, 0.113576
400, 0.140458
450, 0.161217
500, 0.226049
