3, 0.000000
4, 0.000000
6, 0.000000
8, 0.000000
10, 0.000000
12, 0.000000
14, 0.000000
16, 0.000000
18, 0.001009
20, 0.000000
22, 0.001531
24, 0.000000
26, 0.000000
28, 0.000000
30, 0.000000
32, 0.000000
34, 0.000000
36, 0.000000
38, 0.001057
40, 0.000000
44, 0.001424
48, 0.000000
50, 0.000000
52, 0.000000
54, 0.002041
56, 0.000000
58, 0.000000
60, 0.000000
62, 0.000000
64, 0.000000
66, 0.000000
68, 0.000000
70, 0.000000
75, 0.002956
80, 0.006558
85, 0.006483
90, 0.009313
95, 0.008561
100, 0.005034
110, 0.014074
120, 0.019328
130, 0.025832
140, 0.024053
150, 0.035412
160, 0.040703
180, 0.055925
190, 0.061509
200, 0.074300
210, 0.071369
220, 0.066384
230, 0.081853
240, 0.083136
250, 0.096328
260, 0.112899
280, 0.159791
290, 0.145021
300, 0.155578
320, 0.169836
340, 0.192149
360, 0.213539
380, 0.270463
400, 0.252594
450, 0.355936
500, 0.422199
